1,31,6,11:33,2014-12-14 22:00:00.000
1,31,5,11:39,2014-12-14 22:00:00.000
1,31,4,11:48,2014-12-14 22:00:00.000
1,31,3,11:54,2014-12-14 22:00:00.000
1,31,2,12:05,2014-12-14 22:00:00.000
1,31,1,12:20,2014-12-14 22:00:00.000
1,32,17,11:20,2014-12-14 22:00:00.000
1,32,16,11:27,2014-12-14 22:00:00.000
1,32,15,11:33,2014-12-14 22:00:00.000
1,32,14,11:39,2014-12-14 22:00:00.000
1,32,13,11:49,2014-12-14 22:00:00.000
1,32,12,11:53,2014-12-14 22:00:00.000
1,32,11,11:57,2014-12-14 22:00:00.000
1,32,10,12:05,2014-12-14 22:00:00.000
1,32,9,12:12,2014-12-14 22:00:00.000
1,32,8,12:19,2014-12-14 22:00:00.000
1,32,7,12:25,2014-12-14 22:00:00.000
1,32,6,12:33,2014-12-14 22:00:00.000
1,32,5,12:39,2014-12-14 22:00:00.000
1,32,4,12:48,2014-12-14 22:00:00.000
1,32,3,12:54,2014-12-14 22:00:00.000
1,32,2,13:05,2014-12-14 22:00:00.000
1,32,1,13:20,2014-12-14 22:00:00.000
1,33,17,12:20,2014-12-14 22:00:00.000
1,33,16,12:27,2014-12-14 22:00:00.000
1,33,15,12:33,2014-12-14 22:00:00.000
1,33,14,12:39,2014-12-14 22:00:00.000
1,33,13,12:49,2014-12-14 22:00:00.000
1,33,12,12:53,2014-12-14 22:00:00.000
1,33,11,12:57,2014-12-14 22:00:00.000
1,33,10,13:05,2014-12-14 22:00:00.000
1,33,9,13:12,2014-12-14 22:00:00.000
1,33,8,13:19,2014-12-14 22:00:00.000
1,33,7,13:25,2014-12-14 22:00:00.000
1,33,6,13:33,2014-12-14 22:00:00.000
1,33,5,13:39,2014-12-14 22:00:00.000
1,33,4,13:48,2014-12-14 22:00:00.000
1,33,3,13:54,2014-12-14 22:00:00.000
